date,agency_cd,site_no,CFS,status
2000-08-25,USGS,06043500,479,A
2000-08-26,USGS,06043500,446,A
2000-08-27,USGS,06043500,491,A
2000-08-28,USGS,06043500,446,A
2000-08-29,USGS,06043500,431,A
2000-08-30,USGS,06043500,423,A
2000-08-31,USGS,06043500,427,A
2000-09-01,USGS,06043500,451,A
2000-09-02,USGS,06043500,530,A
2000-09-03,USGS,06043500,486,A
2000-09-04,USGS,06043500,457,A
2000-09-05,USGS,06043500,435,A
2000-09-06,USGS,06043500,426,A
2000-09-07,USGS,06043500,432,A
2000-09-08,USGS,06043500,418,A
2000-09-09,USGS,06043500,417,A
2000-09-10,USGS,06043500,417,A
2000-09-11,USGS,06043500,434,A
2000-09-12,USGS,06043500,417,A
2000-09-13,USGS,06043500,405,A
2000-09-14,USGS,06043500,399,A
2000-09-15,USGS,06043500,393,A
2000-09-16,USGS,06043500,388,A
2000-09-17,USGS,06043500,387,A
2000-09-18,USGS,06043500,392,A
2000-09-19,USGS,06043500,413,A
2000-09-20,USGS,06043500,411,A
2000-09-21,USGS,06043500,426,A
2000-09-22,USGS,06043500,426,A
2000-09-23,USGS,06043500,414,A
2000-09-24,USGS,06043500,408,A
2000-09-25,USGS,06043500,421,A
2000-09-26,USGS,06043500,416,A
2000-09-27,USGS,06043500,410,A
2000-09-28,USGS,06043500,405,A
2000-09-29,USGS,06043500,405,A
2000-09-30,USGS,06043500,400,A
2000-10-01,USGS,06043500,528,A
2000-10-02,USGS,06043500,557,A
2000-10-03,USGS,06043500,464,A
2000-10-04,USGS,06043500,439,A
2000-10-05,USGS,06043500,424,A
2000-10-06,USGS,06043500,404,A
2000-10-07,USGS,06043500,390,A
2000-10-08,USGS,06043500,397,A
2000-10-09,USGS,06043500,407,A
2000-10-10,USGS,06043500,408,A
2000-10-11,USGS,06043500,421,A
2000-10-12,USGS,06043500,458,A
2000-10-13,USGS,06043500,456,A
2000-10-14,USGS,06043500,446,A
2000-10-15,USGS,06043500,434,A
2000-10-16,USGS,06043500,428,A
2000-10-17,USGS,06043500,425,A
2000-10-18,USGS,06043500,432,A
2000-10-19,USGS,06043500,438,A
2000-10-20,USGS,06043500,428,A
2000-10-21,USGS,06043500,446,A
2000-10-22,USGS,06043500,442,A
2000-10-23,USGS,06043500,418,A
2000-10-24,USGS,06043500,420,A
2000-10-25,USGS,06043500,429,A
2000-10-26,USGS,06043500,419,A
2000-10-27,USGS,06043500,415,A
2000-10-28,USGS,06043500,412,A
2000-10-29,USGS,06043500,409,A
2000-10-30,USGS,06043500,422,A
2000-10-31,USGS,06043500,428,A
2000-11-01,USGS,06043500,410,A
2000-11-02,USGS,06043500,377,A
2000-11-03,USGS,06043500,325,A
2000-11-04,USGS,06043500,370,A
2000-11-05,USGS,06043500,410,A
2000-11-06,USGS,06043500,387,A
2000-11-07,USGS,06043500,310,A
2000-11-08,USGS,06043500,295,A
2000-11-09,USGS,06043500,346,A
2000-11-10,USGS,06043500,313,A
2000-11-11,USGS,06043500,279,A
2000-11-12,USGS,06043500,289,A
2000-11-13,USGS,06043500,266,A
2000-11-14,USGS,06043500,265,A
2000-11-15,USGS,06043500,320,A
2000-11-16,USGS,06043500,321,A
2000-11-17,USGS,06043500,302,A
2000-11-18,USGS,06043500,297,A
2000-11-19,USGS,06043500,274,A
2000-11-20,USGS,06043500,286,A
2000-11-21,USGS,06043500,295,A
2000-11-22,USGS,06043500,301,A
2000-11-23,USGS,06043500,291,A
2000-11-24,USGS,06043500,301,A
2000-11-25,USGS,06043500,301,A
2000-11-26,USGS,06043500,315,A
2000-11-27,USGS,06043500,317,A
2000-11-28,USGS,06043500,306,A
2000-11-29,USGS,06043500,287,A
2000-11-30,USGS,06043500,319,A
2000-12-01,USGS,06043500,318,A
2000-12-02,USGS,06043500,303,A
2000-12-03,USGS,06043500,290,A
2000-12-04,USGS,06043500,300,A
2000-12-05,USGS,06043500,315,A
2000-12-06,USGS,06043500,305,A
2000-12-07,USGS,06043500,305,A
2000-12-08,USGS,06043500,318,A
2000-12-09,USGS,06043500,325,A
2000-12-10,USGS,06043500,316,A
2000-12-11,USGS,06043500,294,A
2000-12-12,USGS,06043500,253,A
2000-12-13,USGS,06043500,279,A
2000-12-14,USGS,06043500,316,A
2000-12-15,USGS,06043500,324,A
2000-12-16,USGS,06043500,285,A
2000-12-17,USGS,06043500,280,A
2000-12-18,USGS,06043500,283,A
2000-12-19,USGS,06043500,286,A
2000-12-20,USGS,06043500,279,A
2000-12-21,USGS,06043500,267,A
2000-12-22,USGS,06043500,292,A
2000-12-23,USGS,06043500,302,A
2000-12-24,USGS,06043500,303,A
2000-12-25,USGS,06043500,304,A
2000-12-26,USGS,06043500,295,A
2000-12-27,USGS,06043500,296,A
2000-12-28,USGS,06043500,298,A
2000-12-29,USGS,06043500,284,A
2000-12-30,USGS,06043500,307,A
2000-12-31,USGS,06043500,309,A
2001-01-01,USGS,06043500,308,A
2001-01-02,USGS,06043500,295,A
2001-01-03,USGS,06043500,279,A
2001-01-04,USGS,06043500,291,A
2001-01-05,USGS,06043500,297,A
2001-01-06,USGS,06043500,294,A
2001-01-07,USGS,06043500,270,A
2001-01-08,USGS,06043500,259,A
2001-01-09,USGS,06043500,292,A
2001-01-10,USGS,06043500,304,A
2001-01-11,USGS,06043500,304,A
2001-01-12,USGS,06043500,305,A
2001-01-13,USGS,06043500,307,A
2001-01-14,USGS,06043500,302,A
2001-01-15,USGS,06043500,301,A
2001-01-16,USGS,06043500,290,A
2001-01-17,USGS,06043500,255,A
2001-01-18,USGS,06043500,287,A
2001-01-19,USGS,06043500,299,A
2001-01-20,USGS,06043500,300,A
2001-01-21,USGS,06043500,291,A
2001-01-22,USGS,06043500,295,A
2001-01-23,USGS,06043500,293,A
2001-01-24,USGS,06043500,284,A
2001-01-25,USGS,06043500,298,A
2001-01-26,USGS,06043500,301,A
2001-01-27,USGS,06043500,280,A
2001-01-28,USGS,06043500,265,A
2001-01-29,USGS,06043500,276,A
2001-01-30,USGS,06043500,279,A
2001-01-31,USGS,06043500,290,A
2001-02-01,USGS,06043500,287,A
2001-02-02,USGS,06043500,286,A
2001-02-03,USGS,06043500,291,A
2001-02-04,USGS,06043500,290,A
2001-02-05,USGS,06043500,299,A
2001-02-06,USGS,06043500,293,A
2001-02-07,USGS,06043500,280,A
2001-02-08,USGS,06043500,253,A
2001-02-09,USGS,06043500,255,A
2001-02-10,USGS,06043500,284,A
2001-02-11,USGS,06043500,291,A
2001-02-12,USGS,06043500,293,A
2001-02-13,USGS,06043500,295,A
2001-02-14,USGS,06043500,280,A
2001-02-15,USGS,06043500,281,A
2001-02-16,USGS,06043500,286,A
2001-02-17,USGS,06043500,301,A
2001-02-18,USGS,06043500,295,A
2001-02-19,USGS,06043500,291,A
2001-02-20,USGS,06043500,287,A
2001-02-21,USGS,06043500,291,A
2001-02-22,USGS,06043500,288,A
2001-02-23,USGS,06043500,285,A
2001-02-24,USGS,06043500,285,A
2001-02-25,USGS,06043500,276,A
2001-02-26,USGS,06043500,277,A
2001-02-27,USGS,06043500,274,A
2001-02-28,USGS,06043500,255,A
2001-03-01,USGS,06043500,260,A
2001-03-02,USGS,06043500,268,A
2001-03-03,USGS,06043500,271,A
2001-03-04,USGS,06043500,278,A
2001-03-05,USGS,06043500,282,A
2001-03-06,USGS,06043500,282,A
2001-03-07,USGS,06043500,281,A
2001-03-08,USGS,06043500,283,A
2001-03-09,USGS,06043500,285,A
2001-03-10,USGS,06043500,285,A
2001-03-11,USGS,06043500,289,A
2001-03-12,USGS,06043500,283,A
2001-03-13,USGS,06043500,274,A
2001-03-14,USGS,06043500,281,A
2001-03-15,USGS,06043500,268,A
2001-03-16,USGS,06043500,262,A
2001-03-17,USGS,06043500,269,A
2001-03-18,USGS,06043500,277,A
2001-03-19,USGS,06043500,287,A
2001-03-20,USGS,06043500,304,A
2001-03-21,USGS,06043500,314,A
2001-03-22,USGS,06043500,311,A
2001-03-23,USGS,06043500,322,A
2001-03-24,USGS,06043500,332,A
2001-03-25,USGS,06043500,337,A
2001-03-26,USGS,06043500,344,A
2001-03-27,USGS,06043500,320,A
2001-03-28,USGS,06043500,313,A
2001-03-29,USGS,06043500,312,A
2001-03-30,USGS,06043500,310,A
2001-03-31,USGS,06043500,291,A
2001-04-01,USGS,06043500,300,A
2001-04-02,USGS,06043500,299,A
2001-04-03,USGS,06043500,295,A
2001-04-04,USGS,06043500,291,A
2001-04-05,USGS,06043500,289,A
2001-04-06,USGS,06043500,295,A
2001-04-07,USGS,06043500,300,A
2001-04-08,USGS,06043500,308,A
2001-04-09,USGS,06043500,292,A
2001-04-10,USGS,06043500,285,A
2001-04-11,USGS,06043500,276,A
2001-04-12,USGS,06043500,284,A
2001-04-13,USGS,06043500,275,A
2001-04-14,USGS,06043500,283,A
2001-04-15,USGS,06043500,264,A
2001-04-16,USGS,06043500,278,A
2001-04-17,USGS,06043500,296,A
2001-04-18,USGS,06043500,367,A
2001-04-19,USGS,06043500,457,A
2001-04-20,USGS,06043500,440,A
2001-04-21,USGS,06043500,387,A
2001-04-22,USGS,06043500,364,A
2001-04-23,USGS,06043500,351,A
2001-04-24,USGS,06043500,356,A
2001-04-25,USGS,06043500,448,A
2001-04-26,USGS,06043500,588,A
2001-04-27,USGS,06043500,771,A
2001-04-28,USGS,06043500,1030,A
2001-04-29,USGS,06043500,1380,A
2001-04-30,USGS,06043500,1170,A
2001-05-01,USGS,06043500,1180,A
2001-05-02,USGS,06043500,959,A
2001-05-03,USGS,06043500,821,A
2001-05-04,USGS,06043500,777,A
2001-05-05,USGS,06043500,878,A
2001-05-06,USGS,06043500,935,A
2001-05-07,USGS,06043500,917,A
2001-05-08,USGS,06043500,1030,A
2001-05-09,USGS,06043500,1240,A
2001-05-10,USGS,06043500,1250,A
2001-05-11,USGS,06043500,1270,A
2001-05-12,USGS,06043500,1500,A
2001-05-13,USGS,06043500,2080,A
2001-05-14,USGS,06043500,2800,A
2001-05-15,USGS,06043500,3480,A
2001-05-16,USGS,06043500,2810,A
2001-05-17,USGS,06043500,2290,A
2001-05-18,USGS,06043500,2030,A
2001-05-19,USGS,06043500,1890,A
2001-05-20,USGS,06043500,1860,A
2001-05-21,USGS,06043500,1540,A
2001-05-22,USGS,06043500,1470,A
2001-05-23,USGS,06043500,1660,A
2001-05-24,USGS,06043500,1870,A
2001-05-25,USGS,06043500,2010,A
2001-05-26,USGS,06043500,2190,A
2001-05-27,USGS,06043500,2110,A
2001-05-28,USGS,06043500,2000,A
2001-05-29,USGS,06043500,1940,A
2001-05-30,USGS,06043500,1800,A
2001-05-31,USGS,06043500,1590,A
2001-06-01,USGS,06043500,1610,A
2001-06-02,USGS,06043500,1650,A
2001-06-03,USGS,06043500,1670,A
2001-06-04,USGS,06043500,1480,A
2001-06-05,USGS,06043500,1320,A
2001-06-06,USGS,06043500,1240,A
2001-06-07,USGS,06043500,1160,A
2001-06-08,USGS,06043500,1150,A
2001-06-09,USGS,06043500,1180,A
2001-06-10,USGS,06043500,1220,A
2001-06-11,USGS,06043500,1220,A
2001-06-12,USGS,06043500,1560,A
2001-06-13,USGS,06043500,1640,A
2001-06-14,USGS,06043500,1520,A
2001-06-15,USGS,06043500,1640,A
2001-06-16,USGS,06043500,1720,A
2001-06-17,USGS,06043500,1840,A
2001-06-18,USGS,06043500,1950,A
2001-06-19,USGS,06043500,1740,A
2001-06-20,USGS,06043500,1630,A
2001-06-21,USGS,06043500,1570,A
2001-06-22,USGS,06043500,1560,A
2001-06-23,USGS,06043500,1550,A
2001-06-24,USGS,06043500,1500,A
2001-06-25,USGS,06043500,1420,A
2001-06-26,USGS,06043500,1310,A
2001-06-27,USGS,06043500,1240,A
2001-06-28,USGS,06043500,1200,A
2001-06-29,USGS,06043500,1130,A
2001-06-30,USGS,06043500,1070,A
2001-07-01,USGS,06043500,1010,A
2001-07-02,USGS,06043500,965,A
2001-07-03,USGS,06043500,914,A
2001-07-04,USGS,06043500,872,A
2001-07-05,USGS,06043500,867,A
2001-07-06,USGS,06043500,989,A
2001-07-07,USGS,06043500,895,A
2001-07-08,USGS,06043500,815,A
2001-07-09,USGS,06043500,802,A
2001-07-10,USGS,06043500,896,A
2001-07-11,USGS,06043500,819,A
2001-07-12,USGS,06043500,828,A
2001-07-13,USGS,06043500,739,A
2001-07-14,USGS,06043500,705,A
2001-07-15,USGS,06043500,719,A
2001-07-16,USGS,06043500,799,A
2001-07-17,USGS,06043500,716,A
2001-07-18,USGS,06043500,692,A
2001-07-19,USGS,06043500,658,A
2001-07-20,USGS,06043500,616,A
2001-07-21,USGS,06043500,593,A
2001-07-22,USGS,06043500,576,A
2001-07-23,USGS,06043500,563,A
2001-07-24,USGS,06043500,558,A
2001-07-25,USGS,06043500,535,A
2001-07-26,USGS,06043500,529,A
2001-07-27,USGS,06043500,512,A
2001-07-28,USGS,06043500,493,A
2001-07-29,USGS,06043500,479,A
2001-07-30,USGS,06043500,474,A
2001-07-31,USGS,06043500,486,A
2001-08-01,USGS,06043500,479,A
2001-08-02,USGS,06043500,454,A
2001-08-03,USGS,06043500,440,A
2001-08-04,USGS,06043500,451,A
2001-08-05,USGS,06043500,438,A
2001-08-06,USGS,06043500,423,A
2001-08-07,USGS,06043500,416,A
2001-08-08,USGS,06043500,414,A
2001-08-09,USGS,06043500,404,A
2001-08-10,USGS,06043500,405,A
2001-08-11,USGS,06043500,395,A
2001-08-12,USGS,06043500,398,A
2001-08-13,USGS,06043500,392,A
2001-08-14,USGS,06043500,401,A
2001-08-15,USGS,06043500,395,A
2001-08-16,USGS,06043500,395,A
2001-08-17,USGS,06043500,384,A
2001-08-18,USGS,06043500,371,A
2001-08-19,USGS,06043500,363,A
2001-08-20,USGS,06043500,360,A
2001-08-21,USGS,06043500,359,A
2001-08-22,USGS,06043500,358,A
2001-08-23,USGS,06043500,353,A
2001-08-24,USGS,06043500,347,A
2001-08-25,USGS,06043500,344,A
2001-08-26,USGS,06043500,340,A
2001-08-27,USGS,06043500,336,A
2001-08-28,USGS,06043500,338,A
2001-08-29,USGS,06043500,339,A
2001-08-30,USGS,06043500,338,A
2001-08-31,USGS,06043500,338,A
2001-09-01,USGS,06043500,335,A
2001-09-02,USGS,06043500,330,A
2001-09-03,USGS,06043500,327,A
2001-09-04,USGS,06043500,324,A
2001-09-05,USGS,06043500,327,A
2001-09-06,USGS,06043500,356,A
2001-09-07,USGS,06043500,379,A
2001-09-08,USGS,06043500,374,A
2001-09-09,USGS,06043500,363,A
2001-09-10,USGS,06043500,350,A
2001-09-11,USGS,06043500,339,A
2001-09-12,USGS,06043500,335,A
2001-09-13,USGS,06043500,340,A
2001-09-14,USGS,06043500,368,A
2001-09-15,USGS,06043500,350,A
2001-09-16,USGS,06043500,339,A
2001-09-17,USGS,06043500,338,A
2001-09-18,USGS,06043500,330,A
2001-09-19,USGS,06043500,328,A
2001-09-20,USGS,06043500,327,A
2001-09-21,USGS,06043500,323,A
2001-09-22,USGS,06043500,318,A
2001-09-23,USGS,06043500,317,A
2001-09-24,USGS,06043500,314,A
2001-09-25,USGS,06043500,312,A
2001-09-26,USGS,06043500,310,A
2001-09-27,USGS,06043500,307,A
2001-09-28,USGS,06043500,307,A
2001-09-29,USGS,06043500,307,A
2001-09-30,USGS,06043500,310,A
2001-10-01,USGS,06043500,307,A
2001-10-02,USGS,06043500,305,A
2001-10-03,USGS,06043500,304,A
2001-10-04,USGS,06043500,302,A
2001-10-05,USGS,06043500,302,A
2001-10-06,USGS,06043500,303,A
2001-10-07,USGS,06043500,309,A
2001-10-08,USGS,06043500,306,A
2001-10-09,USGS,06043500,340,A
2001-10-10,USGS,06043500,324,A
2001-10-11,USGS,06043500,338,A
2001-10-12,USGS,06043500,321,A
2001-10-13,USGS,06043500,348,A
2001-10-14,USGS,06043500,353,A
2001-10-15,USGS,06043500,343,A
2001-10-16,USGS,06043500,323,A
2001-10-17,USGS,06043500,345,A
2001-10-18,USGS,06043500,333,A
2001-10-19,USGS,06043500,330,A
2001-10-20,USGS,06043500,365,A
2001-10-21,USGS,06043500,349,A
2001-10-22,USGS,06043500,336,A
2001-10-23,USGS,06043500,347,A
2001-10-24,USGS,06043500,327,A
2001-10-25,USGS,06043500,296,A
2001-10-26,USGS,06043500,308,A
2001-10-27,USGS,06043500,322,A
2001-10-28,USGS,06043500,333,A
2001-10-29,USGS,06043500,327,A
2001-10-30,USGS,06043500,335,A
2001-10-31,USGS,06043500,375,A
2001-11-01,USGS,06043500,371,A
2001-11-02,USGS,06043500,343,A
2001-11-03,USGS,06043500,329,A
2001-11-04,USGS,06043500,314,A
2001-11-05,USGS,06043500,315,A
2001-11-06,USGS,06043500,324,A
2001-11-07,USGS,06043500,339,A
2001-11-08,USGS,06043500,293,A
2001-11-09,USGS,06043500,290,A
2001-11-10,USGS,06043500,295,A
2001-11-11,USGS,06043500,301,A
2001-11-12,USGS,06043500,304,A
2001-11-13,USGS,06043500,309,A
2001-11-14,USGS,06043500,307,A
2001-11-15,USGS,06043500,301,A
2001-11-16,USGS,06043500,295,A
2001-11-17,USGS,06043500,297,A
2001-11-18,USGS,06043500,299,A
2001-11-19,USGS,06043500,272,A
2001-11-20,USGS,06043500,277,A
2001-11-21,USGS,06043500,307,A
2001-11-22,USGS,06043500,302,A
2001-11-23,USGS,06043500,299,A
2001-11-24,USGS,06043500,285,A
2001-11-25,USGS,06043500,287,A
2001-11-26,USGS,06043500,288,A
2001-11-27,USGS,06043500,269,A
2001-11-28,USGS,06043500,201,A
2001-11-29,USGS,06043500,230,A
2001-11-30,USGS,06043500,247,A
2001-12-01,USGS,06043500,214,A
2001-12-02,USGS,06043500,232,A
2001-12-03,USGS,06043500,254,A
2001-12-04,USGS,06043500,242,A
2001-12-05,USGS,06043500,219,A
2001-12-06,USGS,06043500,236,A
2001-12-07,USGS,06043500,246,A
2001-12-08,USGS,06043500,229,A
2001-12-09,USGS,06043500,232,A
2001-12-10,USGS,06043500,231,A
2001-12-11,USGS,06043500,199,A
2001-12-12,USGS,06043500,221,A
2001-12-13,USGS,06043500,219,A
2001-12-14,USGS,06043500,253,A
2001-12-15,USGS,06043500,250,A
2001-12-16,USGS,06043500,226,A
2001-12-17,USGS,06043500,237,A
2001-12-18,USGS,06043500,244,A
2001-12-19,USGS,06043500,243,A
2001-12-20,USGS,06043500,240,A
2001-12-21,USGS,06043500,243,A
2001-12-22,USGS,06043500,240,A
2001-12-23,USGS,06043500,213,A
2001-12-24,USGS,06043500,197,A
2001-12-25,USGS,06043500,193,A
2001-12-26,USGS,06043500,204,A
2001-12-27,USGS,06043500,215,A
2001-12-28,USGS,06043500,230,A
2001-12-29,USGS,06043500,247,A
2001-12-30,USGS,06043500,243,A
2001-12-31,USGS,06043500,241,A
2002-01-01,USGS,06043500,230,A
2002-01-02,USGS,06043500,219,A
2002-01-03,USGS,06043500,242,A
2002-01-04,USGS,06043500,245,A
2002-01-05,USGS,06043500,233,A
2002-01-06,USGS,06043500,229,A
2002-01-07,USGS,06043500,231,A
2002-01-08,USGS,06043500,232,A
2002-01-09,USGS,06043500,232,A
2002-01-10,USGS,06043500,222,A
2002-01-11,USGS,06043500,211,A
2002-01-12,USGS,06043500,223,A
2002-01-13,USGS,06043500,225,A
2002-01-14,USGS,06043500,228,A
2002-01-15,USGS,06043500,231,A
2002-01-16,USGS,06043500,209,A
2002-01-17,USGS,06043500,210,A
2002-01-18,USGS,06043500,227,A
2002-01-19,USGS,06043500,226,A
2002-01-20,USGS,06043500,231,A
2002-01-21,USGS,06043500,245,A
2002-01-22,USGS,06043500,240,A
2002-01-23,USGS,06043500,225,A
2002-01-24,USGS,06043500,229,A
2002-01-25,USGS,06043500,227,A
2002-01-26,USGS,06043500,228,A
2002-01-27,USGS,06043500,236,A
2002-01-28,USGS,06043500,235,A
2002-01-29,USGS,06043500,221,A
2002-01-30,USGS,06043500,216,A
2002-01-31,USGS,06043500,222,A
2002-02-01,USGS,06043500,222,A
2002-02-02,USGS,06043500,230,A
2002-02-03,USGS,06043500,224,A
2002-02-04,USGS,06043500,237,A
2002-02-05,USGS,06043500,229,A
2002-02-06,USGS,06043500,227,A
2002-02-07,USGS,06043500,227,A
2002-02-08,USGS,06043500,231,A
2002-02-09,USGS,06043500,232,A
2002-02-10,USGS,06043500,224,A
2002-02-11,USGS,06043500,222,A
2002-02-12,USGS,06043500,225,A
2002-02-13,USGS,06043500,225,A
2002-02-14,USGS,06043500,232,A
2002-02-15,USGS,06043500,227,A
2002-02-16,USGS,06043500,229,A
2002-02-17,USGS,06043500,237,A
2002-02-18,USGS,06043500,243,A
2002-02-19,USGS,06043500,240,A
2002-02-20,USGS,06043500,238,A
2002-02-21,USGS,06043500,227,A
2002-02-22,USGS,06043500,228,A
2002-02-23,USGS,06043500,238,A
2002-02-24,USGS,06043500,239,A
2002-02-25,USGS,06043500,205,A
2002-02-26,USGS,06043500,190,A
2002-02-27,USGS,06043500,230,A
2002-02-28,USGS,06043500,238,A
2002-03-01,USGS,06043500,225,A
2002-03-02,USGS,06043500,224,A
2002-03-03,USGS,06043500,223,A
2002-03-04,USGS,06043500,227,A
2002-03-05,USGS,06043500,231,A
2002-03-06,USGS,06043500,230,A
2002-03-07,USGS,06043500,231,A
2002-03-08,USGS,06043500,227,A
2002-03-09,USGS,06043500,212,A
2002-03-10,USGS,06043500,223,A
2002-03-11,USGS,06043500,225,A
2002-03-12,USGS,06043500,229,A
2002-03-13,USGS,06043500,229,A
2002-03-14,USGS,06043500,226,A
2002-03-15,USGS,06043500,213,A
2002-03-16,USGS,06043500,215,A
2002-03-17,USGS,06043500,216,A
2002-03-18,USGS,06043500,216,A
2002-03-19,USGS,06043500,222,A
2002-03-20,USGS,06043500,221,A
2002-03-21,USGS,06043500,217,A
2002-03-22,USGS,06043500,226,A
2002-03-23,USGS,06043500,236,A
2002-03-24,USGS,06043500,237,A
2002-03-25,USGS,06043500,235,A
2002-03-26,USGS,06043500,240,A
2002-03-27,USGS,06043500,244,A
2002-03-28,USGS,06043500,244,A
2002-03-29,USGS,06043500,240,A
2002-03-30,USGS,06043500,249,A
2002-03-31,USGS,06043500,255,A
2002-04-01,USGS,06043500,267,A
2002-04-02,USGS,06043500,246,A
2002-04-03,USGS,06043500,240,A
2002-04-04,USGS,06043500,257,A
2002-04-05,USGS,06043500,272,A
2002-04-06,USGS,06043500,296,A
2002-04-07,USGS,06043500,305,A
2002-04-08,USGS,06043500,292,A
2002-04-09,USGS,06043500,298,A
2002-04-10,USGS,06043500,309,A
2002-04-11,USGS,06043500,308,A
2002-04-12,USGS,06043500,306,A
2002-04-13,USGS,06043500,339,A
2002-04-14,USGS,06043500,447,A
2002-04-15,USGS,06043500,555,A
2002-04-16,USGS,06043500,444,A
2002-04-17,USGS,06043500,384,A
2002-04-18,USGS,06043500,359,A
2002-04-19,USGS,06043500,324,A
2002-04-20,USGS,06043500,305,A
2002-04-21,USGS,06043500,307,A
2002-04-22,USGS,06043500,318,A
2002-04-23,USGS,06043500,334,A
2002-04-24,USGS,06043500,318,A
2002-04-25,USGS,06043500,321,A
2002-04-26,USGS,06043500,334,A
2002-04-27,USGS,06043500,345,A
2002-04-28,USGS,06043500,339,A
2002-04-29,USGS,06043500,354,A
2002-04-30,USGS,06043500,421,A
2002-05-01,USGS,06043500,424,A
2002-05-02,USGS,06043500,403,A
2002-05-03,USGS,06043500,465,A
2002-05-04,USGS,06043500,473,A
2002-05-05,USGS,06043500,520,A
2002-05-06,USGS,06043500,507,A
2002-05-07,USGS,06043500,521,A
2002-05-08,USGS,06043500,486,A
2002-05-09,USGS,06043500,442,A
2002-05-10,USGS,06043500,457,A
2002-05-11,USGS,06043500,446,A
2002-05-12,USGS,06043500,487,A
2002-05-13,USGS,06043500,589,A
2002-05-14,USGS,06043500,789,A
2002-05-15,USGS,06043500,905,A
2002-05-16,USGS,06043500,837,A
2002-05-17,USGS,06043500,842,A
2002-05-18,USGS,06043500,984,A
2002-05-19,USGS,06043500,1370,A
2002-05-20,USGS,06043500,1940,A
2002-05-21,USGS,06043500,2290,A
2002-05-22,USGS,06043500,1980,A
2002-05-23,USGS,06043500,1530,A
2002-05-24,USGS,06043500,1310,A
2002-05-25,USGS,06043500,1230,A
2002-05-26,USGS,06043500,1270,A
2002-05-27,USGS,06043500,1450,A
2002-05-28,USGS,06043500,1710,A
2002-05-29,USGS,06043500,2150,A
2002-05-30,USGS,06043500,2990,A
2002-05-31,USGS,06043500,3930,A
2002-06-01,USGS,06043500,4250,A
2002-06-02,USGS,06043500,4960,A
2002-06-03,USGS,06043500,4030,A
2002-06-04,USGS,06043500,3320,A
2002-06-05,USGS,06043500,3100,A
2002-06-06,USGS,06043500,3550,A
2002-06-07,USGS,06043500,3490,A
2002-06-08,USGS,06043500,3250,A
2002-06-09,USGS,06043500,2750,A
2002-06-10,USGS,06043500,2410,A
2002-06-11,USGS,06043500,2130,A
2002-06-12,USGS,06043500,1970,A
2002-06-13,USGS,06043500,1880,A
2002-06-14,USGS,06043500,1940,A
2002-06-15,USGS,06043500,2170,A
2002-06-16,USGS,06043500,2430,A
2002-06-17,USGS,06043500,2760,A
2002-06-18,USGS,06043500,3170,A
2002-06-19,USGS,06043500,3190,A
2002-06-20,USGS,06043500,2540,A
2002-06-21,USGS,06043500,2330,A
2002-06-22,USGS,06043500,2410,A
2002-06-23,USGS,06043500,2350,A
2002-06-24,USGS,06043500,2520,A
2002-06-25,USGS,06043500,2400,A
2002-06-26,USGS,06043500,2280,A
2002-06-27,USGS,06043500,2140,A
2002-06-28,USGS,06043500,2010,A
2002-06-29,USGS,06043500,1930,A
2002-06-30,USGS,06043500,1780,A
2002-07-01,USGS,06043500,1620,A
2002-07-02,USGS,06043500,1490,A
2002-07-03,USGS,06043500,1390,A
2002-07-04,USGS,06043500,1330,A
2002-07-05,USGS,06043500,1250,A
2002-07-06,USGS,06043500,1170,A
2002-07-07,USGS,06043500,1110,A
2002-07-08,USGS,06043500,1090,A
2002-07-09,USGS,06043500,1020,A
2002-07-10,USGS,06043500,948,A
2002-07-11,USGS,06043500,899,A
2002-07-12,USGS,06043500,859,A
2002-07-13,USGS,06043500,829,A
2002-07-14,USGS,06043500,830,A
2002-07-15,USGS,06043500,788,A
2002-07-16,USGS,06043500,806,A
2002-07-17,USGS,06043500,794,A
2002-07-18,USGS,06043500,747,A
2002-07-19,USGS,06043500,735,A
2002-07-20,USGS,06043500,727,A
2002-07-21,USGS,06043500,708,A
2002-07-22,USGS,06043500,667,A
2002-07-23,USGS,06043500,649,A
2002-07-24,USGS,06043500,630,A
2002-07-25,USGS,06043500,630,A
2002-07-26,USGS,06043500,656,A
2002-07-27,USGS,06043500,634,A
2002-07-28,USGS,06043500,652,A
2002-07-29,USGS,06043500,590,A
2002-07-30,USGS,06043500,561,A
2002-07-31,USGS,06043500,546,A
2002-08-01,USGS,06043500,529,A
2002-08-02,USGS,06043500,526,A
2002-08-03,USGS,06043500,538,A
2002-08-04,USGS,06043500,592,A
2002-08-05,USGS,06043500,530,A
2002-08-06,USGS,06043500,501,A
2002-08-07,USGS,06043500,488,A
2002-08-08,USGS,06043500,518,A
2002-08-09,USGS,06043500,552,A
2002-08-10,USGS,06043500,506,A
2002-08-11,USGS,06043500,485,A
